	event_date	year	month	day	weekday	disorder_type	event_type	sub_event_type	actor1	assoc_actor_1	inter1	actor2	assoc_actor_2	inter2	interaction	civilian_targeting	location	latitude	longitude	source	source_scale	label	category	class	name	notes11	notes	fatalities	timestamp	population_1km	crowd_size_class	crowd_size	crowd_size_w_n	with_vehicles
563	2022-10-28	2022	10	28	Fri	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Charlottenburg-Wilmersdorf	52.5079	13.2639	Berliner Zeitung	National		Environment	Anthropocene	Last Generation	members of ALG demonstrated and blocked traffic at the exit Kaiserdamm in Berlin - Charlottenburg-Wilmersdorf for climate protection. A total of 25 people were involved in all the events in Berlin that same day.	On 28 October 2022, members of ALG demonstrated and blocked traffic at the exit Kaiserdamm in Berlin - Charlottenburg-Wilmersdorf for climate protection. A total of 25 people were involved in all the events in Berlin that same day.	0	1690902461	5208	3	200.0	NaN	
564	2022-10-28	2022	10	28	Fri	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Berliner Zeitung	National		Environment	Anthropocene	Last Generation	members of ALG demonstrated and blocked traffic in Berlin - Friedrichshain-Kreuzberg (Mehringdamm) for climate protection. A total of 25 people were involved in all the events in Berlin that same day.	On 28 October 2022, members of ALG demonstrated and blocked traffic in Berlin - Friedrichshain-Kreuzberg (Mehringdamm) for climate protection. A total of 25 people were involved in all the events in Berlin that same day.	0	1690902461	11630	3	200.0	NaN	
565	2022-10-28	2022	10	28	Fri	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Berliner Zeitung	National		Environment	Anthropocene	Last Generation	members of ALG demonstrated and blocked traffic in Berlin - Mitte (Torstrasse/corner of Schonhauser Allee) for climate protection. A total of 25 people were involved in all the events in Berlin that same day.	On 28 October 2022, members of ALG demonstrated and blocked traffic in Berlin - Mitte (Torstrasse/corner of Schonhauser Allee) for climate protection. A total of 25 people were involved in all the events in Berlin that same day.	0	1690902461	23758	3	200.0	NaN	
566	2022-10-28	2022	10	28	Fri	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Pankow	52.566	13.4031	Berliner Zeitung	National		Environment	Anthropocene	Last Generation	members of ALG demonstrated and blocked traffic in Berlin - Pankow (Danziger street) for climate protection. A total of 25 people were involved in all the events in Berlin that same day.	On 28 October 2022, members of ALG demonstrated and blocked traffic in Berlin - Pankow (Danziger street) for climate protection. A total of 25 people were involved in all the events in Berlin that same day.	0	1690902461	12800	3	200.0	NaN	
567	2022-10-26	2022	10	26	Wed	Demonstrations	Protests	Protest with intervention	Protesters (Germany)	Last Generation (Germany)	6	Police Forces of Germany (2021-)		1	16		Berlin - Charlottenburg-Wilmersdorf	52.5079	13.2639	Dresdner Neueste Nachrichten	National		Environment	Anthropocene	Last Generation / Transport	several members of ALG demonstrated in Berlin - Charlottenburg-Wilmersdorf at Messedamm and Jakob-Kaiser-Platz and blocked traffic to call for a 100km/h speed limit on highways, a 9-Euro ticker for public transportation, and climate protection. Police officers intervened to remove them.	On 26 October 2022, several members of ALG demonstrated in Berlin - Charlottenburg-Wilmersdorf at Messedamm and Jakob-Kaiser-Platz and blocked traffic to call for a 100km/h speed limit on highways, a 9-Euro ticker for public transportation, and climate protection. Police officers intervened to remove them.	0	1690902461	5208	1	10.0	10	
568	2022-10-26	2022	10	26	Wed	Demonstrations	Protests	Protest with intervention	Protesters (Germany)	Last Generation (Germany)	6	Police Forces of Germany (2021-)		1	16		Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Dresdner Neueste Nachrichten	National		Environment	Transport	Last Generation / Transport	several members of ALG demonstrated in Berlin - Friedrichshain-Kreuzberg at Frankfurter Allee and blocked traffic to call for a 100km/h speed limit on highways, a 9-Euro ticker for public transportation, and climate protection. Police officers intervened to remove them. Demonstrators climbed on two gantries on the city highway.	On 26 October 2022, several members of ALG demonstrated in Berlin - Friedrichshain-Kreuzberg at Frankfurter Allee and blocked traffic to call for a 100km/h speed limit on highways, a 9-Euro ticker for public transportation, and climate protection. Police officers intervened to remove them. Demonstrators climbed on two gantries on the city highway.	0	1690902461	11630	1	10.0	10	
569	2022-10-26	2022	10	26	Wed	Demonstrations	Protests	Protest with intervention	Protesters (Germany)	Last Generation (Germany)	6	Police Forces of Germany (2021-)		1	16		Berlin - Mitte	52.5177	13.4024	Dresdner Neueste Nachrichten	National		Environment	Anthropocene	Last Generation / Transport	members of ALG demonstrated in Berlin - Mitte at the main train station and blocked traffic to call for a 100km/h speed limit on highways, a 9-Euro ticker for public transportation, and climate protection. Police officers intervened to remove them.	On 26 October 2022, members of ALG demonstrated in Berlin - Mitte at the main train station and blocked traffic to call for a 100km/h speed limit on highways, a 9-Euro ticker for public transportation, and climate protection. Police officers intervened to remove them.	0	1690902461	23758	3	200.0	NaN	
570	2022-10-24	2022	10	24	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Charlottenburg-Wilmersdorf	52.5079	13.2639	Der Tagesspiegel	Subnational		Environment	Anthropocene	Last Generation / Transport	members of ALG demonstrated and blocked traffic in Berlin - Charlottenburg-Wilmersdorf (Kaiserdamm) to call for a 100km/h speed limit on highways and climate protection.	On 24 October 2022, members of ALG demonstrated and blocked traffic in Berlin - Charlottenburg-Wilmersdorf (Kaiserdamm) to call for a 100km/h speed limit on highways and climate protection.	0	1690902461	5208	3	200.0	NaN	
571	2022-10-24	2022	10	24	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Der Tagesspiegel	Subnational		Environment	Anthropocene	Last Generation / Transport	people, mostly ALG members, demonstrated and blocked traffic in Berlin - Friedrichshain-Kreuzberg (in Frankfurter Allee) to call for a 100km/h speed limit on highways and climate protection.	On 24 October 2022, people, mostly ALG members, demonstrated and blocked traffic in Berlin - Friedrichshain-Kreuzberg (in Frankfurter Allee) to call for a 100km/h speed limit on highways and climate protection.	0	1690902461	11630	3	200.0	NaN	
572	2022-10-24	2022	10	24	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational		Environment	Anthropocene	Last Generation / Transport	members of ALG demonstrated and blocked traffic near Alexanderplatz (Otto-Braun Street and Moll street) in Berlin - Mitte to call for a 100km/h speed limit on highways and climate protection.	On 24 October 2022, members of ALG demonstrated and blocked traffic near Alexanderplatz (Otto-Braun Street and Moll street) in Berlin - Mitte to call for a 100km/h speed limit on highways and climate protection.	0	1690902461	23758	3	200.0	NaN	
573	2022-10-24	2022	10	24	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Tempelhof-Schoneberg	52.4406	13.3738	Der Tagesspiegel	Subnational		Environment	Anthropocene	Last Generation / Transport	several people, mostly ALG members, demonstrated and blocked traffic in Berlin - Tempelhof-Schoneberg (at the junction between Detmolder Street, Alboin street, and Wex Street) to call for a 100km/h speed limit on highways and climate protection.	On 24 October 2022, several people, mostly ALG members, demonstrated and blocked traffic in Berlin - Tempelhof-Schoneberg (at the junction between Detmolder Street, Alboin street, and Wex Street) to call for a 100km/h speed limit on highways and climate protection.	0	1690902461	6230	1	10.0	10	
574	2022-10-22	2022	10	22	Sat	Demonstrations	Protests	Protest with intervention	Protesters (Germany)	Protesters (Iran); Women (Germany); MLPD: Marxist-Leninist Party of Germany	6	Police Forces of Germany (2021-)		1	16		Berlin - Mitte	52.5177	13.4024	Rote Fahne; Der Tagesspiegel	Subnational-National		Human Rights	International	Iran / Frau Leben Freiheit 	around 80,000 people, including Iranians from all over the country, and MLPD members, demonstrated at the call of feminist organizations (Woman Life Freedom Collective), from the Grosser Stern (Victory column) through the Berlin government district in Berlin - Mitte to show solidarity with the protests in Iran. Demonstrators demanded more women's rights and freedom. They called for the overthrow of the Islamic government system and the death of Iran's head of state. Occasionally, there were scuffles or disputes in which police officers had to intervene to mediate. 6 people were temporarily arrested. The demonstrations were triggered by the death of a 22-year-old Iranian Kurdish woman in police custody on 16 September 2022.	On 22 October 2022, around 80,000 people, including Iranians from all over the country, and MLPD members, demonstrated at the call of feminist organizations (Woman Life Freedom Collective), from the Grosser Stern (Victory column) through the Berlin government district in Berlin - Mitte to show solidarity with the protests in Iran. Demonstrators demanded more women's rights and freedom. They called for the overthrow of the Islamic government system and the death of Iran's head of state. Occasionally, there were scuffles or disputes in which police officers had to intervene to mediate. 6 people were temporarily arrested. The demonstrations were triggered by the death of a 22-year-old Iranian Kurdish woman in police custody on 16 September 2022.	0	1667323233	23758	10	80000.0	80000	
575	2022-10-22	2022	10	22	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Kurdish Ethnic Group (Germany); Government of Germany (2021-); The Greens (Germany); Women (Germany)	6			0	60		Berlin - Steglitz-Zehlendorf	52.428	13.2317	Der Tagesspiegel	Subnational		Human Rights	International	Iran / Frau Leben Freiheit 	several members of the Kurdish community, including an elected official (The Greens), demonstrated at the Iranian Embassy in Berlin - Steglitz-Zehlendorf against the violent actions of the Iranian security forces in Iran. The demonstration was triggered by the death of a 22-year-old Iranian Kurdish woman in police custody on 16 September 2022.	On 22 October 2022, several members of the Kurdish community, including an elected official (The Greens), demonstrated at the Iranian Embassy in Berlin - Steglitz-Zehlendorf against the violent actions of the Iranian security forces in Iran. The demonstration was triggered by the death of a 22-year-old Iranian Kurdish woman in police custody on 16 September 2022.	0	1667323234	7837	1	10.0	10	
576	2022-10-22	2022	10	22	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel; Mitteldeutschen Zeitung	Subnational-National		Environment	Anthropocene	Last Generation	around 6 members of ALG demonstrated in Berlin - Mitte, in front of the building of the Federal Ministry of Transport, to call for a speed limit of 100km/h on German highways to reduce CO2 pollution. Demonstrators put signs in front of the building.	On 22 October 2022, around 6 members of ALG demonstrated in Berlin - Mitte, in front of the building of the Federal Ministry of Transport, to call for a speed limit of 100km/h on German highways to reduce CO2 pollution. Demonstrators put signs in front of the building.	0	1690902461	23758	1	6.0	6	
577	2022-10-22	2022	10	22	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Attac; BUND: German Federation for the Environment and Nature Conservation; Campact; DGB: German Trade Union Confederation; GEW: German Education Union; Government of Germany (2021-); Greenpeace; Labor Group (Germany); Teachers (Germany); The Left (Germany); Ver.di: United Services Union	6			0	60		Berlin - Mitte	52.5177	13.4024	Hessische Niedersachsische Allgemeine; Mitteldeutschen Zeitung	National		Economy	Finance	SSolidarity trough crisis / Greenpeace / Ver.di / ...	between 2,800 (according to the police) and 6,000 (according to organizers) people, including elected officials (The Left), at the call of an alliance (DGB, Solidarity Autumn (SH), Campact, GEW, Ver.di, Attac, BUND, Greenpeace, Parity Welfare Association (PW), People's Solidarity (VS), the citizen's movement Financial Turnaround (BF)), demonstrated in Berlin - Mitte (from the Invalidenpark to the Brandenburg Gate) under the slogan 'Solidarity through the crisis'. They denounced inflation and its consequences. Demonstrators called for social justice (redistribution), and solidarity amid the energy crisis. The alliance sharply distanced itself from far-right movements.	On 22 October 2022, between 2,800 (according to the police) and 6,000 (according to organizers) people, including elected officials (The Left), at the call of an alliance (DGB, Solidarity Autumn (SH), Campact, GEW, Ver.di, Attac, BUND, Greenpeace, Parity Welfare Association (PW), People's Solidarity (VS), the citizen's movement Financial Turnaround (BF)), demonstrated in Berlin - Mitte (from the Invalidenpark to the Brandenburg Gate) under the slogan 'Solidarity through the crisis'. They denounced inflation and its consequences. Demonstrators called for social justice (redistribution), and solidarity amid the energy crisis. The alliance sharply distanced itself from far-right movements.	0	1702412016	23758	7	4400.0	4400	
578	2022-10-21	2022	10	21	Fri	Demonstrations	Protests	Protest with intervention	Protesters (Germany)	Last Generation (Germany)	6	Police Forces of Germany (2021-)		1	16		Berlin	52.5244	13.4105	Der Tagesspiegel	Subnational		Environment	Anthropocene	Last Generation / Transport	ALG members blocked traffic in Berlin around the A100 highway (which affected Jakob-Kaiser-Platz in Charlottenburg, Europaplatz at the main train station, and the Spandauer Damm) for climate protection. Police intervened on the scene to break up the blockades.	On 21 October 2022, ALG members blocked traffic in Berlin around the A100 highway (which affected Jakob-Kaiser-Platz in Charlottenburg, Europaplatz at the main train station, and the Spandauer Damm) for climate protection. Police intervened on the scene to break up the blockades.	0	1690902461	12073	3	200.0	NaN	
579	2022-10-20	2022	10	20	Thu	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Berliner Zeitung	National		Environment	Anthropocene	Last Generation	ALG members demonstrated and blocked traffic at Frankfurter Tor in Berlin - Friedrichshain-Kreuzberg for climate protection.	On 20 October 2022, ALG members demonstrated and blocked traffic at Frankfurter Tor in Berlin - Friedrichshain-Kreuzberg for climate protection.	0	1690902461	11630	3	200.0	NaN	
580	2022-10-20	2022	10	20	Thu	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Spandau	52.5356	13.198	Berliner Zeitung	National		Environment	Anthropocene	Last Generation / Transport	ALG members demonstrated and blocked a highway exit (A100) around Berlin - Spandau for climate protection.	On 20 October 2022, ALG members demonstrated and blocked a highway exit (A100) around Berlin - Spandau for climate protection.	0	1690902461	14542	3	200.0	NaN	
581	2022-10-17	2022	10	17	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Charlottenburg-Wilmersdorf	52.5079	13.2639	Mitteldeutschen Zeitung	National		Environment	Anthropocene	Last Generation	members of ALG demonstrated and blocked highway exits in Berlin - Charlottenburg-Wilmersdorf for climate protection.	On 17 October 2022, members of ALG demonstrated and blocked highway exits in Berlin - Charlottenburg-Wilmersdorf for climate protection.	0	1690902461	5208	3	200.0	NaN	
582	2022-10-17	2022	10	17	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Mitteldeutschen Zeitung	National		Environment	Anthropocene	Last Generation / Decolonize	members of ALG demonstrated and blocked traffic in Berlin - Mitte in front of the Federal Ministry of Finance for climate protection. They sat on a balcony of the large building on Wilhelmstrasse. People want to discuss a debt cut for poor countries.	On 17 October 2022, members of ALG demonstrated and blocked traffic in Berlin - Mitte in front of the Federal Ministry of Finance for climate protection. They sat on a balcony of the large building on Wilhelmstrasse. People want to discuss a debt cut for poor countries.	0	1690902461	23758	3	200.0	NaN	
583	2022-10-17	2022	10	17	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Tempelhof-Schoneberg	52.4406	13.3738	Mitteldeutschen Zeitung	National		Environment	Anthropocene	Last Generation	members of ALG demonstrated and blocked highway exits in Berlin - Tempelhof-Schoneberg for climate protection.	On 17 October 2022, members of ALG demonstrated and blocked highway exits in Berlin - Tempelhof-Schoneberg for climate protection.	0	1690902461	6230	3	200.0	NaN	
584	2022-10-15	2022	10	15	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational		Human Rights	International	Iran / Frau Leben Freiheit 	more than 500 people demonstrated in Berlin - Mitte to call for solidarity with the politically imprisoned in Iran and to call for the end of the Mullah regime. This happened in the context of riots in the Ewin prison in Iran that caused the death of several prisoners.	On 15 October 2022, more than 500 people demonstrated in Berlin - Mitte to call for solidarity with the politically imprisoned in Iran and to call for the end of the Mullah regime. This happened in the context of riots in the Ewin prison in Iran that caused the death of several prisoners.	0	1666715220	23758	5	500.0	500	
585	2022-10-15	2022	10	15	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Steglitz-Zehlendorf	52.428	13.2317	Der Tagesspiegel	Subnational		Human Rights	International	Iran / Frau Leben Freiheit 	around 70 people demonstrated in front of the Iranian Embassy in Berlin - Steglitz-Zehlendorf to call for solidarity with the politically imprisoned in Iran. This happened in the context of riots in the Ewin prison in Iran that caused the death of several prisoners.	On 15 October 2022, around 70 people demonstrated in front of the Iranian Embassy in Berlin - Steglitz-Zehlendorf to call for solidarity with the politically imprisoned in Iran. This happened in the context of riots in the Ewin prison in Iran that caused the death of several prisoners.	0	1666715220	7837	2	70.0	70	
586	2022-10-15	2022	10	15	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Mitte	52.5177	13.4024	Hessische Niedersachsische Allgemeine	National		Economy	Finance	against inflation / end to poverty	between 200 and 230 people demonstrated in front of the German Chancellery in Berlin - Mitte against inflation. Demonstrators called for healthy food, emergency aid for the poor, and an end to poverty.	On 15 October 2022, between 200 and 230 people demonstrated in front of the German Chancellery in Berlin - Mitte against inflation. Demonstrators called for healthy food, emergency aid for the poor, and an end to poverty.	0	1702412016	23758	3	215.0	215	
587	2022-10-11	2022	10	11	Tue	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	No Border Network; Refugees/IDPs (International); Protesters (International)	6			0	60		Berlin - Mitte	52.5177	13.4024	Berliner Zeitung	National		Human Rights	Migration	No border network / legal status for refugees	Around 11 October 2022 (as reported), around 40 people, including refugees and members of No Border Network, demonstrated in Berlin - Mitte (in front of the Bundestag) to call for better policies concerning refugees and their right to legal status.	Around 11 October 2022 (as reported), around 40 people, including refugees and members of No Border Network, demonstrated in Berlin - Mitte (in front of the Bundestag) to call for better policies concerning refugees and their right to legal status.	0	1666107628	23758	1	40.0	40	
588	2022-10-11	2022	10	11	Tue	Demonstrations	Protests	Protest with intervention	Protesters (Germany)	Last Generation (Germany)	6	Police Forces of Germany (2021-)		1	16		Berlin	52.5244	13.4105	Berliner Morgenpost; Mitteldeutschen Zeitung	Subnational-National		Environment	Anthropocene	Last Generation / Transport	numerous small groups of members of ALG blocked traffic in Berlin at several points (A100, A115) to call for climate protection. They demanded a speed limit on highways as well as affordable public transport for all. Some were carried away by police officers. A passerby can be seen on video forcibly dragging a demonstrator off the roadway.	On 11 October 2022, numerous small groups of members of ALG blocked traffic in Berlin at several points (A100, A115) to call for climate protection. They demanded a speed limit on highways as well as affordable public transport for all. Some were carried away by police officers. A passerby can be seen on video forcibly dragging a demonstrator off the roadway.	0	1690902461	12073	1	10.0	10	
589	2022-10-10	2022	10	10	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational		War / Peace	International	Solidarity for Ukraine	several hundred people demonstrated in Berlin - Mitte (at Gendarmenmarkt) against the Russian air strikes against Ukraine. Demonstrators called for faster and greater German support (such as arms deliveries). They were against the Russian government.	On 10 October 2022, several hundred people demonstrated in Berlin - Mitte (at Gendarmenmarkt) against the Russian air strikes against Ukraine. Demonstrators called for faster and greater German support (such as arms deliveries). They were against the Russian government.	0	1680633817	23758	4	400.0	400	
590	2022-10-10	2022	10	10	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Charlottenburg-Wilmersdorf	52.5079	13.2639	Berliner Zeitung	National		Environment	Anthropocene	Last Generation / Transport	members of ALG demonstrated in Berlin - Charlottenburg-Wilmersdorf and blocked traffic on a highway exit (A100) to call for climate protection. They called for a speed limit on highways and affordable public transportation for all.	On 10 October 2022, members of ALG demonstrated in Berlin - Charlottenburg-Wilmersdorf and blocked traffic on a highway exit (A100) to call for climate protection. They called for a speed limit on highways and affordable public transportation for all.	0	1690902461	5208	3	200.0	NaN	
591	2022-10-10	2022	10	10	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Berliner Morgenpost; Berliner Zeitung	Subnational-National		Environment	Anthropocene	Last Generation / Transport	around 55 members of ALG (in total) demonstrated in Berlin - Mitte (Seestrasse, Reichstag, Bundestag, Ministry of Transport), blocked access on higways (A100), and triggered fire alarms in the Bundestag and in the building of the Ministry of Transport, to call for climate protection. They called for a speed limit on highways and affordable public transportation for all. They also damaged one window of the Reichstag building.	On 10 October 2022, around 55 members of ALG (in total) demonstrated in Berlin - Mitte (Seestrasse, Reichstag, Bundestag, Ministry of Transport), blocked access on higways (A100), and triggered fire alarms in the Bundestag and in the building of the Ministry of Transport, to call for climate protection. They called for a speed limit on highways and affordable public transportation for all. They also damaged one window of the Reichstag building.	0	1690902461	23758	2	55.0	55	
592	2022-10-10	2022	10	10	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Pankow	52.566	13.4031	Berliner Zeitung	National		Environment	Anthropocene	Last Generation / Transport	members of ALG demonstrated in Berlin - Pankow and blocked traffic on a highway exit (A114) to call for climate protection. They called for a speed limit on highways and affordable public transportation for all.	On 10 October 2022, members of ALG demonstrated in Berlin - Pankow and blocked traffic on a highway exit (A114) to call for climate protection. They called for a speed limit on highways and affordable public transportation for all.	0	1690902461	12800	3	200.0	NaN	
593	2022-10-10	2022	10	10	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Steglitz-Zehlendorf	52.428	13.2317	Berliner Zeitung	National		Environment	Anthropocene	Last Generation / Transport	members of ALG demonstrated in Berlin - Steglitz-Zehlendorf and blocked traffic on a highway exit (A103) to call for climate protection. They called for a speed limit on highways and affordable public transportation for all.	On 10 October 2022, members of ALG demonstrated in Berlin - Steglitz-Zehlendorf and blocked traffic on a highway exit (A103) to call for climate protection. They called for a speed limit on highways and affordable public transportation for all.	0	1690902461	7837	3	200.0	NaN	
594	2022-10-09	2022	10	9	Sun	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Charlottenburg-Wilmersdorf	52.5079	13.2639	Die Tageszeitung	National		Economy	Finance	who has who gives / social justice	around 250 people demonstrated in Berlin - Charlottenburg-Wilmersdorf for social justice. The call was made by the alliance 'Who has, who gives' and Quartiersmanagement Grunewald.	On 9 October 2022, around 250 people demonstrated in Berlin - Charlottenburg-Wilmersdorf for social justice. The call was made by the alliance 'Who has, who gives' and Quartiersmanagement Grunewald.	0	1666107628	5208	4	250.0	250	
595	2022-10-08	2022	10	8	Sat	Demonstrations	Protests	Protest with intervention	Protesters (Germany)	Standup Against Racism; Antifa; Labor Group (Germany); Christian Group (Germany)	6	Police Forces of Germany (2021-)		1	16		Berlin - Mitte	52.5177	13.4024	Rheinische Post; Die Tageszeitung; Der Tagesspiegel; Berliner Morgenpost; Westfalen Post	Subnational-National		Human Rights	Against Racism	against AFD and far right	between 1,400 and 1,500 people, including members of Standup Against Racism, Antifa, unions, churches, took part in various demonstrations throughout Berlin - Mitte against the presence of a demonstration of the far-right political party AFD. Demonstrators attempted to make road blockades to stop the AFD march, but they were removed by police officers. Some people were arrested.	On 8 October 2022, between 1,400 and 1,500 people, including members of Standup Against Racism, Antifa, unions, churches, took part in various demonstrations throughout Berlin - Mitte against the presence of a demonstration of the far-right political party AFD. Demonstrators attempted to make road blockades to stop the AFD march, but they were removed by police officers. Some people were arrested.	0	1666107627	23758	6	1450.0	1450	
596	2022-10-08	2022	10	8	Sat	Demonstrations	Riots	Violent demonstration	Rioters (Germany)	AfD: Alternative for Germany; Government of Germany (2021-); JA: Young Alternative for Germany	5	Civilians (Germany)	Journalists (Germany); Police Forces of Germany (2021-)	7	57		Berlin - Mitte	52.5177	13.4024	Berliner Morgenpost; Der Tagesspiegel; Die Tageszeitung; Rheinische Post; Westfalen Post	Subnational-National		ProRightWing	Far-Right	AFD / far-right Russia-Ukraine	around 10,000 people (according to the police), including elected officials, members of AFD, JA, the far-right group called 'Free Thuringians', and Nazis demonstrated through Berlin - Mitte (from Platz der Republik in front of the Reichstag to the city center) against the government and inflation. Demonstrators were in favor of lifting sanctions against Russia amid the war in Ukraine to avoid high energy prices. They also carried Wirmer flags, Russian flags, and several imperial flags (Prussia, Saxony and Thuringia). Some did the Nazi salute. Journalists who were present were attacked, coughed at and jostled on different occasions. A Stern TV team was attacked and his equipment damaged and a camerawoman was pushed. Other video teams were attacked. People were arrested.	On 8 October 2022, around 10,000 people (according to the police), including elected officials, members of AFD, JA, the far-right group called 'Free Thuringians', and Nazis demonstrated through Berlin - Mitte (from Platz der Republik in front of the Reichstag to the city center) against the government and inflation. Demonstrators were in favor of lifting sanctions against Russia amid the war in Ukraine to avoid high energy prices. They also carried Wirmer flags, Russian flags, and several imperial flags (Prussia, Saxony and Thuringia). Some did the Nazi salute. Journalists who were present were attacked, coughed at and jostled on different occasions. A Stern TV team was attacked and his equipment damaged and a camerawoman was pushed. Other video teams were attacked. People were arrested.	0	1707858599	23758	9	10000.0	10000	
597	2022-10-07	2022	10	7	Fri	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	FFF: Fridays for Future; Students (Germany)	6			0	60		Berlin	52.5244	13.4105	FridaysForFuture	Other		Environment	Anthropocene	Fridays for Future	activists affiliated with the FFF movement gathered for a rally in Berlin, protesting against a proposed extension of the Garzweiler open-pit lignite mine, which they claimed would endanger neighboring settlements as well as the environment.	On 7 October 2022, activists affiliated with the FFF movement gathered for a rally in Berlin, protesting against a proposed extension of the Garzweiler open-pit lignite mine, which they claimed would endanger neighboring settlements as well as the environment.	0	1701200406	12073	3	200.0	NaN	
598	2022-10-06	2022	10	6	Thu	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Students (Germany)	6			0	60		Berlin - Reinickendorf	52.5711	13.3459	Berliner Morgenpost	Subnational		Local	Education	against dismissal of the school principal	students and parents of a school on the Scharfenberg island (Berlin - Reinickendorf) gathered for a rally at the ferry dock of the Scharfenberg island in Berlin - Reinickendorf, protesting against the planned dismissal of the school principal.	On 6 October 2022, students and parents of a school on the Scharfenberg island (Berlin - Reinickendorf) gathered for a rally at the ferry dock of the Scharfenberg island in Berlin - Reinickendorf, protesting against the planned dismissal of the school principal.	0	1665522058	5518	3	200.0	NaN	
599	2022-10-05	2022	10	5	Wed	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Health Workers (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational		Economy	Labor Rights 	Health sector / higher wages	about 1,000 health workers gathered in Berlin - Mitte, demanding higher wages and better working conditions.	On 5 October 2022, about 1,000 health workers gathered in Berlin - Mitte, demanding higher wages and better working conditions.	0	1665522058	23758	6	1000.0	1000	
600	2022-10-03	2022	10	3	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational		Economy	Finance	denouncing federal goverments energy policy	1,400 protesters, including representatives of the 'left-wing spectrum', marched from Potsdamer Platz to the city center in Berlin - Mitte, denouncing the federal government's energy policy. Isolated scuffles between demonstrators were reported, though the demonstration remained 'trouble-free' according to the police.	On 3 October 2022, 1,400 protesters, including representatives of the 'left-wing spectrum', marched from Potsdamer Platz to the city center in Berlin - Mitte, denouncing the federal government's energy policy. Isolated scuffles between demonstrators were reported, though the demonstration remained 'trouble-free' according to the police.	0	1665522058	23758	6	1400.0	1400	
