event_id,event_date,year,month_day,weekday,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,admin2,location,latitude,longitude,source,source_scale,label,category,class,notes11,notes,fatalities,timestamp,population_1km,population_2km,population_5km,population_best,crowd_size_class,crowd_size_cat,crowd_size,crowd_size_w_n,with_vehicles,?
DEU7031,2021-06-11 00:00:00,2021,6,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),ADFC: German Bicycle Club,6,,,0,60,,Berlin,Berlin - Tempelhof-Schoneberg,52.4406,13.3738,Berliner Morgenpost,Subnational,,environment,cycle,people protested with a cycle rally for safe cycle paths in Berlin - Tempelhof-Schoneberg. The protest was organized by the ADFC.,"On 11 June 2021, people protested with a cycle rally for safe cycle paths in Berlin - Tempelhof-Schoneberg. The protest was organized by the ADFC.",0,1623791431,6233,56555,257443,6233,0,,200,,cycles,
DEU7136,2021-06-11 00:00:00,2021,6,,Demonstrations,Riots,Violent demonstration,Rioters (Germany),,5,,,0,50,,Berlin,Berlin - Mitte,52.5177,13.4024,Berliner Morgenpost; Berlin Online; Indymedia (Germany),Other-Subnational,,housing,eviction,"at night, around 20 to 30 people - wearing black clothing and masks - painted and threw stones at several shops and cars in Berlin - Mitte to demonstrate against the eviction of the 'Kopi' trailer park. Seven shops and four cars were reported damaged.","On 11 June 2021, at night, around 20 to 30 people - wearing black clothing and masks - painted and threw stones at several shops and cars in Berlin - Mitte to demonstrate against the eviction of the 'Kopi' trailer park. Seven shops and four cars were reported damaged.",0,1663104689,23769,43105,138870,43105,1,,25,25,,
DEU7055,2021-06-10 00:00:00,2021,6,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Labor Group (Germany),6,,,0,60,,Berlin,Berlin - Tempelhof-Schoneberg,52.4406,13.3738,Berliner Zeitung; Der Tagesspiegel; Paint It Red,New media-Subnational,,economy,employees,around 60 employees of the delivery service 'Gorillas' and supporters protested in Berlin - Tempelhof-Schoneberg outside a Gorilla storehouse to protest against the termination of a delivery driver and for better working conditions.,"On 10 June 2021, around 60 employees of the delivery service 'Gorillas' and supporters protested in Berlin - Tempelhof-Schoneberg outside a Gorilla storehouse to protest against the termination of a delivery driver and for better working conditions.",0,1690902463,6233,56555,257443,6233,2,,60,60,,
DEU7125,2021-06-10 00:00:00,2021,6,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Charlottenburg-Wilmersdorf,52.5079,13.2639,Berliner Zeitung; Der Tagesspiegel,Subnational-National,,housing,eviction,around 100 people protested in Berlin - Charlottenburg-Wilmersdorf outside a court against the impending eviction of the left housing project Kopi ahead of a court hearing.,"On 10 June 2021, around 100 people protested in Berlin - Charlottenburg-Wilmersdorf outside a court against the impending eviction of the left housing project Kopi ahead of a court hearing.",0,1701200405,5211,47788,197430,5211,3,,100,100,,
DEU7054,2021-06-09 00:00:00,2021,6,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Labor Group (Germany),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Der Tagesspiegel; Berliner Zeitung; Paint It Red,New media-Subnational,,economy,employees,around 50 employees of the delivery service 'Gorillas' blocked two 'Gorilla' storehouses in Berlin - Mitte to protest against the termination of a delivery driver and for better working conditions.,"On 9 June 2021, around 50 employees of the delivery service 'Gorillas' blocked two 'Gorilla' storehouses in Berlin - Mitte to protest against the termination of a delivery driver and for better working conditions.",0,1623791431,23769,43105,138870,23769,2,,50,50,,
DEU7027,2021-06-09 00:00:00,2021,6,,Political violence,Riots,Mob violence,Rioters (Germany),,5,Police Forces of Germany (2005-2021),Labor Group (Germany); Civilians (Germany),1,15,,Berlin,Berlin - Friedrichshain-Kreuzberg,52.501,13.4403,Berliner Zeitung,National,,housing,housing,"at night, rioters, presumably from the far left, set fire to a garbage container and threw stones at approaching police and fire department cars near the far left housing project Rigaer 94 in Berlin - Friedrichshain-Kreuzberg. Several police and fire department cars were damaged, but no injuries were reported.","On 9 June 2021, at night, rioters, presumably from the far left, set fire to a garbage container and threw stones at approaching police and fire department cars near the far left housing project Rigaer 94 in Berlin - Friedrichshain-Kreuzberg. Several police and fire department cars were damaged, but no injuries were reported.",0,1696337013,11636,45796,127552,45796,0,,200,,,
DEU7028,2021-06-09 00:00:00,2021,6,,Political violence,Riots,Mob violence,Rioters (Germany),,5,Civilians (South Korea),,7,57,Civilian targeting,Berlin,Berlin - Tempelhof-Schoneberg,52.4406,13.3738,Belltower News; Berlin Online; Suddeutsche Zeitung,Other-National,,pro_right_wing,racially,"four unknown men racially and xenophobically insulted and physically attacked a South Korean man at Rathaus Schoneberg in Berlin - Tempelhof-Schoneberg. Before kicking and punching the South Korean man, they had asked him whether he was from China. The South Korean sustained minor injuries on his face and leg.","On 9 June 2021, four unknown men racially and xenophobically insulted and physically attacked a South Korean man at Rathaus Schoneberg in Berlin - Tempelhof-Schoneberg. Before kicking and punching the South Korean man, they had asked him whether he was from China. The South Korean sustained minor injuries on his face and leg.",0,1701200405,6233,56555,257443,56555,1,,4,4,,
DEU7117,2021-06-07 00:00:00,2021,6,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin,52.5244,13.4105,Rote Fahne,National,,local,?!,people gathered for a Monday Demonstration in Berlin. The reason for the protest was not reported.,"On 7 June 2021, people gathered for a Monday Demonstration in Berlin. The reason for the protest was not reported.",0,1623791432,12079,36987,140865,12079,0,,200,,,
DEU7051,2021-06-07 00:00:00,2021,6,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Kurdish Ethnic Group (Germany),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Rote Fahne,National,,human_rights,kurdistan,people gathered for a Kurdish protest at Alexanderplatz in Berlin - Mitte to denounce the Erdogan regime in Turkey and to support the 'freedom fighters' in Kurdistan.,"On 7 June 2021, people gathered for a Kurdish protest at Alexanderplatz in Berlin - Mitte to denounce the Erdogan regime in Turkey and to support the 'freedom fighters' in Kurdistan.",0,1701200405,23769,43105,138870,23769,0,,200,,,
DEU7093,2021-06-06 00:00:00,2021,6,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Rote Fahne,National,,human_rights,afghanistan,people protested at the Brandenburger Tor in Berlin - Mitte against planned deportations to Afghanistan.,"On 6 June 2021, people protested at the Brandenburger Tor in Berlin - Mitte against planned deportations to Afghanistan.",0,1623791432,23769,43105,138870,23769,0,,200,,,
DEU7762,2021-06-06 00:00:00,2021,6,,Demonstrations,Protests,Protest with intervention,Protesters (Germany),Antifa,6,Police Forces of Germany (2005-2021),,1,16,,Berlin,Berlin - Marzahn-Hellersdorf,52.5223,13.5876,Indymedia (Germany),Other,,anti_facist,against_right_wing,"at least 70 Antifa activists protested in Biesdorf in Berlin - Marzahn-Hellersdorf against an Alternative for Germany state party conference. Police, reportedly, interfered and used force leaving several protesters injured. The exact reason for the interference was not reported.","On 6 June 2021, at least 70 Antifa activists protested in Biesdorf in Berlin - Marzahn-Hellersdorf against an Alternative for Germany state party conference. Police, reportedly, interfered and used force leaving several protesters injured. The exact reason for the interference was not reported.",0,1701200403,13836,39816,196953,13836,2,,70,70,,
DEU7030,2021-06-06 00:00:00,2021,6,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),ADFC: German Bicycle Club,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Suddeutsche Zeitung,National,,environment,cycle ,"up to 20,000 people protested with a cycle rally taking several routes towards the city center to the final rally at Brandenburg Gate in Berlin - Mitte for a transportation reform. The protest was organized by the ADFC.","On 6 June 2021, up to 20,000 people protested with a cycle rally taking several routes towards the city center to the final rally at Brandenburg Gate in Berlin - Mitte for a transportation reform. The protest was organized by the ADFC.",0,1701200405,23769,43105,138870,23769,9,,"20,000","20,000",cycles,
DEU17975,2021-06-05 00:00:00,2021,6,,Demonstrations,Protests,Protest with intervention,Protesters (Germany),Robin Wood; Ende Gelaende; FFF: Fridays for Future; Students (Germany),6,Police Forces of Germany (2005-2021),,1,16,,Berlin,Berlin - Neukolln,52.481,13.4354,Berliner Morgenpost; Berliner Zeitung; Der Tagesspiegel; Extinction Rebellion; Redaktionsnetzwerk Deutschland; Suddeutsche Zeitung,Other-Subnational,,environment,highway ,"around 350 Robin Wood, Ende Gelaende, Sand im Getriebe und FFF activists protested at Grenzallee (Berlin - Neukolln) and Kiefholzstrasse and Elsenstrase (Berlin - Treptow-Kopenick) (coded separately) in Berlin against the planned expansion of the highway A100 and for a transportation reform. The activists blocked construction sites in Treptow and Neukolln. Police temporarily detained several protesters. Crowd size split across two events.","On 5 June 2021, around 350 Robin Wood, Ende Gelaende, Sand im Getriebe und FFF activists protested at Grenzallee (Berlin - Neukolln) and Kiefholzstrasse and Elsenstrase (Berlin - Treptow-Kopenick) (coded separately) in Berlin against the planned expansion of the highway A100 and for a transportation reform. The activists blocked construction sites in Treptow and Neukolln. Police temporarily detained several protesters. Crowd size split across two events.",0,1701200404,13717,46736,192876,13717,3,,175,175,,
DEU7079,2021-06-05 00:00:00,2021,6,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Charlottenburg-Wilmersdorf,52.5079,13.2639,Berliner Morgenpost; Der Tagesspiegel,Subnational,,housing,eviction,around 100 to 400 people protested against the eviction of the left housing project Kopi in Halensee in Berlin - Charlottenburg-Wilmersdorf.,"On 5 June 2021, around 100 to 400 people protested against the eviction of the left housing project Kopi in Halensee in Berlin - Charlottenburg-Wilmersdorf.",0,1701200405,5211,47788,197430,5211,4,,250,250,,
DEU7713,2021-06-05 00:00:00,2021,6,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Antifa,6,,,0,60,,Berlin,Berlin - Marzahn-Hellersdorf,52.5223,13.5876,Indymedia (Germany),Other,,anti_facist,against_right_wing,"people, including Antifa, protested in Biesdorf in Berlin - Marzahn-Hellersdorf at the call of an anti-fascist initiative against an Alternative for Germany state party conference.","On 5 June 2021, people, including Antifa, protested in Biesdorf in Berlin - Marzahn-Hellersdorf at the call of an anti-fascist initiative against an Alternative for Germany state party conference.",0,1701200406,13836,39816,196953,13836,0,,200,,,
DEU7128,2021-06-05 00:00:00,2021,6,,Demonstrations,Protests,Protest with intervention,Protesters (Germany),Ende Gelaende; FFF: Fridays for Future; Robin Wood; Students (Germany),6,Police Forces of Germany (2005-2021),,1,16,,Berlin,Berlin - Treptow-Kopenick,52.4175,13.6006,Berliner Morgenpost; Berliner Zeitung; Der Tagesspiegel; Extinction Rebellion; Redaktionsnetzwerk Deutschland; Suddeutsche Zeitung,Other-Subnational,,environment,climate,"around 350 Robin Wood, Ende Gelaende, Sand im Getriebe und FFF activists protested at Grenzallee (Berlin - Neukolln) (coded separately) and Kiefholzstrasse and Elsenstrase (Berlin - Treptow-Kopenick) in Berlin against the planned expansion of the highway A100 and for a transportation reform. The activists blocked construction sites in Treptow and Neukolln. Police temporarily detained several protesters. Crowd size split across two events.","On 5 June 2021, around 350 Robin Wood, Ende Gelaende, Sand im Getriebe und FFF activists protested at Grenzallee (Berlin - Neukolln) (coded separately) and Kiefholzstrasse and Elsenstrase (Berlin - Treptow-Kopenick) in Berlin against the planned expansion of the highway A100 and for a transportation reform. The activists blocked construction sites in Treptow and Neukolln. Police temporarily detained several protesters. Crowd size split across two events.",0,1707254003,789,7767,102040,789,3,,175,175,,
DEU6958,2021-06-04 00:00:00,2021,6,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),XR: Extinction Rebellion,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Extinction Rebellion,Other,,environment,extinction,Extinction Rebellion activists protested outside the Canadian embassy in Berlin - Mitte against oil and gas drilling by the Canadian company ReconAfrica.,"On 4 June 2021, Extinction Rebellion activists protested outside the Canadian embassy in Berlin - Mitte against oil and gas drilling by the Canadian company ReconAfrica.",0,1695742129,23769,43105,138870,23769,0,,200,,,
DEU6954,2021-06-02 00:00:00,2021,6,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Campact,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Campact,New media,,environment,energy,"people, including Campact activists, protested in Berlin - Mitte outside the Ministry for Economic Affairs against the Energy Charter Treaty.","On 2 June 2021, people, including Campact activists, protested in Berlin - Mitte outside the Ministry for Economic Affairs against the Energy Charter Treaty.",0,1690902463,23769,43105,138870,23769,0,,200,,,
DEU7010,2021-06-01 00:00:00,2021,6,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Berlin Online,National,,environment,puppies,people held a vigil in Berlin - Mitte to protest against the illegal trafficking of puppies. The activists set up around 200 wooden crosses and grave candles. The protest was organized by Four Paws.,"On 1 June 2021, people held a vigil in Berlin - Mitte to protest against the illegal trafficking of puppies. The activists set up around 200 wooden crosses and grave candles. The protest was organized by Four Paws.",0,1623180686,23769,43105,138870,23769,0,,200,,,
DEU6983,2021-05-29 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin,52.5244,13.4105,Redaktionsnetzwerk Deutschland,National,,human_rights,belarusian,people protested in Berlin in solidarity with a journalist and critic of the Belarusian government led by Lukashenko. The journalist was put in prison in the wake of a plane 'hijacking' by Belarusian authorities.,"On 29 May 2021, people protested in Berlin in solidarity with a journalist and critic of the Belarusian government led by Lukashenko. The journalist was put in prison in the wake of a plane 'hijacking' by Belarusian authorities.",0,1623180688,12079,36987,140865,12079,0,,200,,,
DEU6945,2021-05-29 00:00:00,2021,5,,Political violence,Riots,Mob violence,Rioters (Germany),,5,Civilians (Germany),LGBTQ+ (Germany),7,57,Civilian targeting,Berlin,Berlin - Neukolln,52.481,13.4354,Belltower News; Berliner Morgenpost,Other-Subnational,,pro_right_wing,homophobically,"a group of young adults homophobically insulted two homosexual men in Berlin - Neukolln. The insult was followed by the punching of the men's heads, leaving both lightly injured. In addition, one of the young adults exposed his genital area.","On 29 May 2021, a group of young adults homophobically insulted two homosexual men in Berlin - Neukolln. The insult was followed by the punching of the men's heads, leaving both lightly injured. In addition, one of the young adults exposed his genital area.",0,1680633890,13717,46736,192876,46736,0,,200,,,
DEU17974,2021-05-29 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Greenpeace,6,,,0,60,,Berlin,Berlin - Friedrichshain-Kreuzberg,52.501,13.4403,Der Tagesspiegel; Suddeutsche Zeitung,Subnational-National,,environment,cycle,around 200 people protested in Kreuzberg (Berlin - Friedrichshain-Kreuzberg) and Mitte (Berlin - Mitte) (Coded separately) for less car traffic and more space for cyclists and pedestrians. The protest was organized by Greenpeace and a local initiative. Crowd size split across two events.,"On 29 May 2021, around 200 people protested in Kreuzberg (Berlin - Friedrichshain-Kreuzberg) and Mitte (Berlin - Mitte) (Coded separately) for less car traffic and more space for cyclists and pedestrians. The protest was organized by Greenpeace and a local initiative. Crowd size split across two events.",0,1701200404,11636,45796,127552,11636,3,,100,100,,
DEU6961,2021-05-29 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Greenpeace,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Der Tagesspiegel; Suddeutsche Zeitung,Subnational-National,,environment,cycle,around 200 people protested in Kreuzberg (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Mitte (Berlin - Mitte) for less car traffic and more space for cyclists and pedestrians. The protest was organized by Greenpeace and a local initiative. Crowd size split across two events.,"On 29 May 2021, around 200 people protested in Kreuzberg (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Mitte (Berlin - Mitte) for less car traffic and more space for cyclists and pedestrians. The protest was organized by Greenpeace and a local initiative. Crowd size split across two events.",0,1701200405,23769,43105,138870,23769,3,,100,100,,
DEU6930,2021-05-28 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Friedrichshain-Kreuzberg,52.501,13.4403,Berliner Zeitung,National,,environment,cycle,"several hundred people staged a vigil in Berlin - Friedrichshain-Kreuzberg to commemorate the death of a cyclist who had died the previous day after being run over by a car. The people also demanded safer cycle paths and separate paths for cycles, cars and pedestrians. The vigil was organized, amongst others, by Changing Cities.","On 28 May 2021, several hundred people staged a vigil in Berlin - Friedrichshain-Kreuzberg to commemorate the death of a cyclist who had died the previous day after being run over by a car. The people also demanded safer cycle paths and separate paths for cycles, cars and pedestrians. The vigil was organized, amongst others, by Changing Cities.",0,1622575878,11636,45796,127552,11636,4,,400,400,,
DEU6850,2021-05-25 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Campact,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Campact,New media,,coronavirus,corona_measurements,Campact activists protested in Berlin - Mitte in front of the Chancellery for patent waivers for coronavirus vaccines.,"On 25 May 2021, Campact activists protested in Berlin - Mitte in front of the Chancellery for patent waivers for coronavirus vaccines.",0,1622575878,23769,43105,138870,23769,0,,200,,,
DEU17972,2021-05-24 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,Protesters (Germany),,6,66,,Berlin,Berlin - Pankow,52.566,13.4031,APABIZ; Berliner Morgenpost; Berliner Zeitung; Endstation Rechts; RIAS,Other-New media,,coronavirus,corona_measurements,"several hundred people protested at several locations including Berlin - Pankow(coded here), Berlin - Charlottenburg-Wilmersdorf (coded separately) and Berlin - Tempelhof-Schoneberg (coded separately) against the coronavirus protection measures.","On 24 May 2021, several hundred people protested at several locations including Berlin - Pankow(coded here), Berlin - Charlottenburg-Wilmersdorf (coded separately) and Berlin - Tempelhof-Schoneberg (coded separately) against the coronavirus protection measures.",0,1701200404,12806,67160,247309,12806,3,,130,130,,
DEU17972,2021-05-24 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,Protesters (Germany),,6,66,,Berlin,Berlin -Charlottenburg,52.566,13.4031,APABIZ; Berliner Morgenpost; Berliner Zeitung; Endstation Rechts; RIAS,Other-New media,,coronavirus,corona_measurements,"several hundred people protested at several locations including Berlin - Pankow, Berlin - Charlottenburg-Wilmersdorf (coded here) and Berlin - Tempelhof-Schoneberg against the coronavirus protection measures.","On 24 May 2021, several hundred people protested at several locations including Berlin - Pankow, Berlin - Charlottenburg-Wilmersdorf (coded here) and Berlin - Tempelhof-Schoneberg against the coronavirus protection measures.",0,1701200404,12806,67160,247309,12806,3,,130,130,,
DEU6916,2021-05-24 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,Protesters (Germany),,6,66,,Berlin,Berlin - Tempelhof-Schoneberg,52.4406,13.3738,APABIZ; Berliner Morgenpost; Berliner Zeitung; Endstation Rechts; RIAS,Other-New media,,coronavirus,corona_measurements,"several hundred people protested at several locations including Berlin - Pankow (coded separately), Berlin - Charlottenburg-Wilmersdorf (coded separately) and Berlin - Tempelhof-Schoneberg(coded here) against the coronavirus protection measures.","On 24 May 2021, several hundred people protested at several locations including Berlin - Pankow (coded separately), Berlin - Charlottenburg-Wilmersdorf (coded separately) and Berlin - Tempelhof-Schoneberg(coded here) against the coronavirus protection measures.",0,1701200405,6233,56555,257443,6233,3,,130,130,,
DEU6848,2021-05-24 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),ADFC: German Bicycle Club; FFF: Fridays for Future; Students (Germany),6,,,0,60,,Berlin,Berlin - Neukolln,52.481,13.4354,Berliner Zeitung; Der Tagesspiegel; Rbb24; Suddeutsche Zeitung,Subnational-National,,environment,highway,"around 1,500 people to 3,000, including ADFC and Fridays for Future activists, protested with a cycle rally culminating at Hermannplatz in Berlin - Neukolln against the expansion of the A100 highway.","On 24 May 2021, around 1,500 people to 3,000, including ADFC and Fridays for Future activists, protested with a cycle rally culminating at Hermannplatz in Berlin - Neukolln against the expansion of the A100 highway.",0,1701200405,13717,46736,192876,13717,6,,"2,250","2,250",cycles,
DEU6904,2021-05-23 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Tempelhof-Schoneberg,52.4406,13.3738,Berliner Morgenpost; Indymedia (Germany); Redaktionsnetzwerk Deutschland; Suddeutsche Zeitung,Other-Subnational,,housing,evictions,"between 2,500 to 10,000 people protested from Potsdamer Platz to Schoneberg in Berlin - Tempelhof-Schoneberg against rising rents and evictions.","On 23 May 2021, between 2,500 to 10,000 people protested from Potsdamer Platz to Schoneberg in Berlin - Tempelhof-Schoneberg against rising rents and evictions.",0,1701200405,6233,56555,257443,6233,10,,"62,500",62500,,
DEU6934,2021-05-23 00:00:00,2021,5,,Demonstrations,Protests,Protest with intervention,Protesters (Germany),,6,Police Forces of Germany (2005-2021),,1,16,,Berlin,Berlin - Mitte,52.5177,13.4024,Berliner Morgenpost; Redaktionsnetzwerk Deutschland; Suddeutsche Zeitung,Subnational-National,,coronavirus,corona_measurements,people protested in Berlin - Mitte against the coronavirus protection measures. Several protesters were detained by police.,"On 23 May 2021, people protested in Berlin - Mitte against the coronavirus protection measures. Several protesters were detained by police.",0,1701200405,23769,43105,138870,23769,0,,200,,,
DEU6888,2021-05-22 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Berlin Online; Suddeutsche Zeitung,National,,war_peace,palastine,several hundred people gathered for protests at Halleschen Ufer in Berlin - Friedrichshain-Kreuzberg and Potsdamer Platz in Berlin - Mitte in support with Palestine amid tensions in the Middle East between Israel and Palestine.,"On 22 May 2021, several hundred people gathered for protests at Halleschen Ufer in Berlin - Friedrichshain-Kreuzberg and Potsdamer Platz in Berlin - Mitte in support with Palestine amid tensions in the Middle East between Israel and Palestine.",0,1701200403,23769,43105,138870,23769,4,,400,400,,
DEU17988,2021-05-22 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Friedrichshain-Kreuzberg,52.501,13.4403,Berlin Online; Suddeutsche Zeitung,National,,war_peace,palastine,several hundred people gathered for protests at Halleschen Ufer in Berlin - Friedrichshain-Kreuzberg and Potsdamer Platz in Berlin - Mitte (coded separatey) in support with Palestine amid tensions in the Middle East between Israel and Palestine.,"On 22 May 2021, several hundred people gathered for protests at Halleschen Ufer in Berlin - Friedrichshain-Kreuzberg and Potsdamer Platz in Berlin - Mitte (coded separatey) in support with Palestine amid tensions in the Middle East between Israel and Palestine.",0,1701200404,11636,45796,127552,11636,4,,400,400,,
DEU6936,2021-05-22 00:00:00,2021,5,,Demonstrations,Riots,Violent demonstration,Rioters (Germany),Querdenken,5,Police Forces of Germany (2005-2021),,1,15,,Berlin,Berlin - Mitte,52.5177,13.4024,Aachener Zeitung; Berlin Online; Berliner Morgenpost; Endstation Rechts; Redaktionsnetzwerk Deutschland; Rhein-Zeitung,Other-Subnational,,coronavirus,corona_measurements,"around 3,000 Querdenken supporters gathered at Vosstrase in Berlin - Mitte to demonstrate against the coronavirus protection measures, despite an earlier ban by authorities. Clashes between demonstrators and police occurred. Around 300 people were detained by police.","On 22 May 2021, around 3,000 Querdenken supporters gathered at Vosstrase in Berlin - Mitte to demonstrate against the coronavirus protection measures, despite an earlier ban by authorities. Clashes between demonstrators and police occurred. Around 300 people were detained by police.",0,1701200405,23769,43105,138870,43105,7,,"3,000","3,000",,
DEU6827,2021-05-21 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,Protesters (Germany),,6,66,,Berlin,Berlin - Charlottenburg-Wilmersdorf,52.5079,13.2639,Berlin Online; Berliner Morgenpost; Suddeutsche Zeitung,Subnational-National,,coronavirus,corona_measurements,people staged a car rally in Berlin - Charlottenburg-Wilmersdorf to protest against the coronavirus protection measures.,"On 21 May 2021, people staged a car rally in Berlin - Charlottenburg-Wilmersdorf to protest against the coronavirus protection measures.",0,1701200405,5211,47788,197430,5211,0,,200,,cars,
DEU6687,2021-05-20 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),SPD: Social Democratic Party of Germany; CDU: Christian Democratic Union of Germany; FDP: Free Democratic Party; Government of Germany (2005-2021),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Amadeu Antonio Foundation; Belltower News; Berliner Morgenpost; Judische Allgemeine,Other-New media,,war_peace,israel ,"people protested at the Brandenburger Tor in Berlin - Mitte (Berlin) in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine. The protest was attended by the Minister for Finance (SPD), the Minister for Justice (SPD), the head of the FDP, the Minister for Labour Affairs (SPD), the Health Minister (CDU), and the city's mayor.","On 20 May 2021, people protested at the Brandenburger Tor in Berlin - Mitte (Berlin) in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine. The protest was attended by the Minister for Finance (SPD), the Minister for Justice (SPD), the head of the FDP, the Minister for Labour Affairs (SPD), the Health Minister (CDU), and the city's mayor.",0,1701813032,23769,43105,138870,23769,0,,200,,,
DEU6839,2021-05-19 00:00:00,2021,5,,Demonstrations,Riots,Violent demonstration,Rioters (Germany),,5,Police Forces of Germany (2005-2021),Journalists (Germany),1,15,,Berlin,Berlin - Mitte,52.5177,13.4024,Der Tagesspiegel; RIAS; Judische Allgemeine; Berliner Morgenpost; Rbb24; Markische Oderzeitung; Suddeutsche Zeitung; Berliner Zeitung,Other-New media,,war_peace,palestine,"around 3,000 people demonstrated in Berlin - Mitte 'against the Israeli aggression in Palestine' amid escalating tensions in the Middle East between Israel and Palestine. According to one report, more than 50 demonstrators were detained by police. Rioters threw stones and fire crackers at police and police cars. One rioter hit a journalist with a wooden plank. The journalist sustained minor injuries.","On 19 May 2021, around 3,000 people demonstrated in Berlin - Mitte 'against the Israeli aggression in Palestine' amid escalating tensions in the Middle East between Israel and Palestine. According to one report, more than 50 demonstrators were detained by police. Rioters threw stones and fire crackers at police and police cars. One rioter hit a journalist with a wooden plank. The journalist sustained minor injuries.",0,1639524320,23769,43105,138870,43105,7,,"3,000","3,000",,
DEU6696,2021-05-19 00:00:00,2021,5,,Demonstrations,Protests,Protest with intervention,Protesters (Germany),,6,Police Forces of Germany (2005-2021),,1,16,,Berlin,Berlin - Mitte,52.5177,13.4024,Berliner Zeitung,National,,economy,labour,"three activists climbed the Siegessaule in Berlin - Mitte and displayed banners to protest against labour exploitation in the meat industry. When police arrived, only one activist was present. He was detained by police.","On 19 May 2021, three activists climbed the Siegessaule in Berlin - Mitte and displayed banners to protest against labour exploitation in the meat industry. When police arrived, only one activist was present. He was detained by police.",0,1639524321,23769,43105,138870,23769,1,,3,3,,
DEU6709,2021-05-19 00:00:00,2021,5,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Greenpeace,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Berliner Zeitung; Presseportal,National,,environment,pesticides,three Greenpeace activists protested in front of the Ministry for Economic Affairs in Berlin - Mitte against the export of poisonous pesticides and the EU-Mercosur trade agreement. The activists blocked the entrance of the Ministry with three barrels.,"On 19 May 2021, three Greenpeace activists protested in front of the Ministry for Economic Affairs in Berlin - Mitte against the export of poisonous pesticides and the EU-Mercosur trade agreement. The activists blocked the entrance of the Ministry with three barrels.",0,1646172102,23769,43105,138870,23769,1,,3,3,,
